venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
477,2025-04-08,14:54,5,73,2,37.8,Efectivo
478,2025-07-07,18:29,5,134,2,252.0,Efectivo
479,2025-09-04,08:01,7,79,3,543.75,Tarjeta
480,2024-12-15,08:56,5,68,3,81.9,tarjeta
481,10/07/2025,11:09,1,109,1,38.0,Tarjeta
482,09/07/2025,18:55,3,58,3,136.8,app
483,2026-01-01,18:32,2,55,1,50.4,Tarjeta
484,2025-01-02,13:19,7,119,1,98.6,App
485,2025-06-28,09:58,2,4,2,75.6,EFECTIVO
486,2025-08-26,18:55,6,16,2,74.8,Tarjeta 
487,2025-06-30,15:40,8,86,1,104.5,EFECTIVO
488,04/05/2025,07:24,1,87,3,285.0,Monedero
489,07/09/2025,17:42,8,49,1,57.2,EFECTIVO
490,2026-05-05,12:29,8,88,1,137.5,efectivo
491,2025-12-26,09:59,1,143,1,55.0,App
492,2026-01-06,16:25,3,12,3,159.6,EFECTIVO
493,17/12/2025,17:30,8,131,3,85.8,EFECTIVO
494,2025-02-07,17:18,6,111,2,70.4,EFECTIVO
495,16/01/2026,08:08,6,58,3,158.4,Tarjeta
496,2026-05-09,07:58,1,58,2,96.0,tarjeta
497,2025-09-04,17:21,7,85,2,319.0,App
498,2025-12-28,14:49,3,112,2,53.2,Efectivo
499,2025-11-05,10:01,2,5,3,144.9,App
500,2025-08-31,10:14,7,75,2,75.4,Tarjeta
501,2025-04-15,12:06,3,45,1,74.1,EFECTIVO
502,2025-07-31,13:38,5,63,1,65.1,Tarjeta 
503,2025-09-01,17:55,2,46,1,60.9,Tarjeta
504,06/01/2025,13:53,3,111,1,30.4,EFECTIVO
505,2026-02-07,18:46,8,40,1,63.8,Efectivo
506,2025-05-04,19:06,5,39,1,81.9,tarjeta
507,2026-04-20,09:20,5,44,2,136.5,tarjeta
508,14/05/2025,09:07,7,30,1,40.6,Tarjeta
509,02/12/2024,09:52,8,42,1,92.4,EFECTIVO
510,2026-01-26,18:18,1,105,2,580.0,Efectivo
511,28/12/2024,10:16,3,9,1,55.1,app
512,2025-08-24,16:03,1,82,3,375.0,Tarjeta
513,2026-04-18,10:54,1,92,3,360.0,Efectivo
514,2025-08-29,14:45,7,59,3,239.25,EFECTIVO
515,2025-08-20,19:40,6,107,2,154.0,EFECTIVO
516,2025-07-09,08:50,6,9,1,63.8,Efectivo
517,2025-05-02,17:27,2,63,3,195.3,EFECTIVO
518,2024-12-10,10:35,7,16,3,147.9,Monedero
519,2025-01-10,07:39,6,35,1,71.5,Tarjeta 
520,2026-05-08,16:19,6,20,2,96.8,EFECTIVO
521,2026-01-27,10:54,7,35,3,282.75,efectivo
522,2024-12-19,19:22,7,27,2,156.6,Monedero
523,25/12/2025,10:20,3,30,1,53.2,efectivo
524,2026-01-07,10:46,1,49,3,156.0,efectivo
525,2024-12-28,08:09,5,128,1,27.3,Efectivo
526,2025-01-19,08:13,4,88,1,125.0,EFECTIVO
527,2025-11-16,15:49,8,14,2,101.2,app
528,2026-02-22,13:50,8,36,2,171.6,Efectivo
529,2026-03-25,13:30,8,17,2,96.8,app
530,09/05/2025,16:44,2,11,1,48.3,Efectivo
531,2026-03-19,18:53,4,61,1,72.0,EFECTIVO
532,2025-09-18,09:19,6,47,1,78.1,App
533,25/12/2025,13:31,5,73,2,37.8,Tarjeta
534,2025-01-20,16:12,6,34,2,114.4,efectivo
535,2026-05-17,14:39,8,44,1,71.5,Efectivo
536,27/04/2026,11:52,6,15,2,123.2,tarjeta
537,2026-04-15,10:34,7,129,1,29.0,Efectivo
538,2025-09-03,07:20,3,8,3,136.8,tarjeta
539,2025-11-09,18:43,3,76,1,17.1,EFECTIVO
540,2025-10-01,16:08,6,64,2,158.4,tarjeta
541,2025-02-25,15:39,7,42,1,121.8,Efectivo
542,01/06/2025,17:56,1,68,1,26.0,EFECTIVO
543,2025-07-31,09:22,3,26,1,41.8,Monedero
544,2025-10-31,13:41,7,54,1,117.45,App
545,30/12/2024,14:53,2,39,1,81.9,Tarjeta 
546,2025-01-13,07:59,7,20,1,63.8,Tarjeta 
547,2025-09-02,07:40,4,23,3,144.0,EFECTIVO
548,2025-06-25,07:47,2,63,2,130.2,Efectivo
549,2026-02-04,20:26,3,4,1,34.2,Tarjeta 
550,2024-12-22,16:13,7,45,1,113.1,tarjeta
551,2024-12-11,09:14,1,130,1,20.0,Tarjeta
552,24/05/2025,16:20,2,29,1,48.3,efectivo
553,2025-04-10,08:49,7,96,1,304.5,Efectivo
554,2025-05-09,10:16,2,114,1,39.9,Tarjeta
555,09/12/2025,18:41,5,25,1,35.7,Tarjeta
556,03/04/2026,18:40,7,10,2,104.4,tarjeta
557,2026-03-22,08:39,5,52,3,173.25,efectivo
558,2025-08-06,16:17,8,32,1,74.8,EFECTIVO
559,2025-10-30,07:24,3,139,2,85.5,tarjeta
560,2025-02-07,16:29,3,1,2,64.6,Tarjeta
561,2026-05-19,10:00,6,117,1,49.5,Tarjeta 
562,2025-01-30,07:14,2,13,2,75.6,Efectivo
563,30/03/2025,10:51,2,121,1,60.9,Efectivo
564,07/12/2024,07:46,6,135,3,528.0,Tarjeta 
565,2025-12-31,12:12,5,29,1,48.3,Monedero
566,2025-08-06,12:24,1,25,1,34.0,Efectivo
567,2024-12-08,14:41,6,56,1,60.5,tarjeta
568,2025-01-28,14:53,8,34,3,171.6,app
569,2025-06-02,12:40,1,136,1,250.0,Monedero
570,2025-12-06,07:55,5,36,1,81.9,EFECTIVO
571,26/12/2025,07:10,8,45,1,85.8,Efectivo
572,2026-01-11,07:42,3,117,2,85.5,Tarjeta 
573,2025-03-01,19:40,2,57,2,151.2,Tarjeta 
574,2025-01-30,14:13,6,35,1,71.5,Efectivo
575,2025-03-25,12:17,7,31,1,79.75,efectivo
576,2025-10-03,17:54,1,112,3,84.0,Tarjeta
577,2026-03-12,18:14,8,87,3,313.5,tarjeta
578,19/02/2026,15:19,2,37,2,109.2,Efectivo
579,25/08/2025,10:57,5,6,3,176.4,Tarjeta 
580,2025-02-17,08:04,5,16,2,71.4,app
581,2025-10-09,18:07,8,41,2,156.2,Tarjeta 
582,2025-03-01,07:38,8,89,2,264.0,Monedero
583,2024-12-17,20:55,7,23,3,208.8,Monedero
584,2025-01-06,16:34,3,82,1,118.75,Efectivo
585,2026-04-12,19:54,8,123,1,63.8,Efectivo
586,2025-03-20,19:21,6,22,3,125.4,Monedero
587,2025-12-29,10:34,8,143,3,,Efectivo
588,2025-08-20,09:57,2,91,3,1197.0,App
589,17/12/2024,19:39,3,68,2,49.4,efectivo
590,2024-12-01,08:29,2,7,3,119.7,app
591,23/04/2026,08:10,8,78,1,19.8,efectivo
592,2025-11-20,07:39,6,4,1,39.6,EFECTIVO
593,2025-03-03,18:34,5,33,2,170.1,App
594,2025-09-27,19:29,1,58,2,96.0,App
595,2024-12-24,16:15,5,130,2,,EFECTIVO
596,2025-04-10,18:40,6,59,3,181.5,Tarjeta
597,2025-11-20,19:00,4,27,3,162.0,EFECTIVO
598,2025-11-19,15:09,5,43,3,163.8,Tarjeta 
599,2025-05-19,13:19,3,55,1,45.6,Efectivo
600,2025-12-28,17:36,5,14,3,144.9,tarjeta
601,2025-10-06,08:10,1,36,1,78.0,Tarjeta
602,2026-02-03,07:07,5,52,3,173.25,Tarjeta
603,2026-04-23,07:51,1,14,2,92.0,Efectivo
604,2025-03-30,20:41,5,77,99,63.0,Monedero
605,2025-04-03,16:58,1,16,1,34.0,EFECTIVO
606,2025-12-21,16:56,5,45,2,163.8,efectivo
607,2025-12-22,09:35,6,15,3,184.8,EFECTIVO
608,2025-08-07,09:55,6,61,2,158.4,Tarjeta
609,2025-06-11,19:32,6,32,2,149.6,Efectivo
610,2026-02-02,11:46,2,59,1,57.75,Tarjeta
611,2026-02-03,19:31,5,28,2,75.6,tarjeta
612,2024-12-15,19:57,7,43,1,75.4,Monedero
613,2025-11-08,16:44,6,77,2,66.0,Tarjeta
614,2025-02-06,19:27,6,35,3,214.5,efectivo
615,2026-01-06,20:35,5,122,2,73.5,Monedero
616,2026-02-20,12:01,8,38,1,71.5,efectivo
617,2025-02-08,12:50,2,13,1,37.8,tarjeta
618,2026-02-13,17:56,4,12,99,112.0,Efectivo
619,2025-01-13,15:11,2,11,3,144.9,tarjeta
620,2026-03-05,09:17,2,30,2,117.6,EFECTIVO
621,2025-12-09,10:57,5,15,1,58.8,Tarjeta
622,2026-01-02,10:37,2,2,2,92.4,Monedero
623,22/12/2024,20:13,1,22,3,114.0,Tarjeta 
624,30/12/2024,07:18,2,125,1,50.4,Tarjeta 
625,22/01/2026,18:27,6,59,1,60.5,Efectivo
626,2025-05-27,14:40,3,95,2,228.0,Tarjeta
627,2025-08-06,17:16,2,43,1,54.6,Efectivo
628,2026-02-21,11:28,6,5,1,50.6,efectivo
629,2026-03-06,11:30,2,113,1,47.25,Tarjeta
630,2025-12-05,17:19,1,62,1,72.0,tarjeta
631,2026-02-26,13:58,5,6,3,176.4,App
632,2026-01-21,08:37,7,7,1,55.1,tarjeta
633,11/01/2026,18:04,1,21,1,54.0,Tarjeta 
634,2026-03-24,10:52,2,98,1,126.0,Tarjeta
635,2024-12-09,09:27,5,28,1,37.8,efectivo
636,26/05/2026,11:43,2,20,2,92.4,Efectivo
637,20/01/2025,08:57,5,119,3,214.2,Monedero
638,2026-01-23,19:45,5,50,1,68.25,Tarjeta 
639,2025-08-02,21:49,3,69,3,62.7,Tarjeta 
640,2025-12-11,19:59,1,41,1,71.0,app
641,2025-09-06,07:19,1,48,2,168.0,EFECTIVO
642,23/05/2026,10:43,5,109,1,39.9,EFECTIVO
643,2025-05-21,15:04,7,76,2,52.2,EFECTIVO
644,2025-02-23,08:34,3,67,2,41.8,Tarjeta 
645,2025-06-28,17:27,6,23,1,$52.80,EFECTIVO
646,2025-09-18,17:31,3,17,1,41.8,Tarjeta
647,2025-01-28,09:53,7,3,2,156.6,efectivo
648,2025-01-29,08:01,7,13,2,104.4,EFECTIVO
649,2025-01-23,20:38,7,17,1,63.8,EFECTIVO
650,18/02/2026,18:42,1,130,2,40.0,tarjeta
651,2026-05-04,20:20,6,25,1,37.4,tarjeta
652,2026-05-10,09:20,5,50,3,204.75,efectivo
653,2025-09-04,16:27,2,29,2,96.6,tarjeta
654,2025-01-20,11:28,6,2,3,145.2,efectivo
655,24/12/2024,08:41,7,118,3,208.8,Efectivo
656,02/10/2025,07:19,6,97,3,1254.0,efectivo
657,2025-12-08,19:45,8,48,1,92.4,Tarjeta
658,2026-01-23,09:45,5,10,1,37.8,EFECTIVO
659,18/02/2026,07:54,4,29,2,92.0,efectivo
660,2025-01-06,18:56,8,87,1,104.5,EFECTIVO
661,2025-01-01,08:10,1,85,1,110.0,Efectivo
662,2025-02-15,08:00,6,42,2,184.8,Tarjeta 
663,19/11/2025,20:22,7,59,1,79.75,app
664,2025-08-18,17:24,6,64,1,79.2,App
665,2025-07-29,20:55,5,106,3,1323.0,Tarjeta 
666,2025-12-24,21:36,1,55,3,144.0,Tarjeta
667,17/11/2025,16:52,3,34,3,148.2,Efectivo
668,2025-05-31,16:46,8,109,3,125.4,Tarjeta 
669,2026-02-22,15:05,4,26,1,44.0,Tarjeta
670,28/05/2025,19:22,8,24,1,63.8,tarjeta
671,30/07/2025,07:16,7,102,1,253.75,Tarjeta
672,28/05/2025,19:11,3,7,1,36.1,efectivo
673,2024-12-23,18:57,1,37,1,52.0,Tarjeta 
674,2025-04-02,20:55,7,32,1,98.6,Efectivo
675,26/01/2026,13:49,1,24,2,116.0,App
676,2025-02-06,21:34,1,26,1,44.0,tarjeta
677,2025-05-18,09:25,5,62,1,75.6,EFECTIVO
678,2025-05-24,07:39,6,113,2,99.0,EFECTIVO
679,2025-04-08,08:07,5,43,1,54.6,efectivo
680,2025-02-12,07:31,8,130,2,44.0,Tarjeta 
681,2026-04-06,19:09,3,14,1,43.7,App
682,2025-10-30,13:42,5,4,2,75.6,tarjeta
683,2025-10-27,11:25,3,5,3,131.1,EFECTIVO
684,2026-01-20,19:28,6,50,2,143.0,Efectivo
685,17/05/2026,17:50,6,28,2,$79.20,app
686,2025-11-27,08:59,1,125,1,48.0,EFECTIVO
687,27/12/2025,18:30,3,20,3,125.4,EFECTIVO
688,2026-03-20,19:03,1,48,1,84.0,tarjeta
689,2025-06-26,14:23,8,36,2,171.6,efectivo
690,2025-01-13,15:10,1,81,3,216.0,app
691,2025-04-08,07:24,4,30,3,168.0,Tarjeta 
692,2025-09-02,15:13,7,60,1,89.9,EFECTIVO
693,2025-05-18,17:04,1,114,2,76.0,app
694,2025-04-20,10:14,8,14,2,101.2,Efectivo
695,2026-01-03,20:56,8,1,3,112.2,Monedero
696,2025-04-26,18:45,6,34,1,57.2,Efectivo
697,23/10/2025,10:02,2,9,2,121.8,efectivo
698,17/04/2025,19:24,3,24,1,55.1,efectivo
699,14/05/2026,21:08,7,14,3,200.1,Efectivo
700,2025-07-07,08:21,7,56,2,159.5,Tarjeta
701,2025-04-22,20:13,6,125,1,52.8,Tarjeta
702,2025-01-09,07:09,5,53,1,71.4,Monedero
703,18/05/2025,19:00,6,43,1,57.2,EFECTIVO
704,2026-02-22,17:43,6,29,1,50.6,efectivo
705,2025-10-23,19:10,2,73,2,37.8,efectivo
706,2025-04-27,19:57,2,125,2,100.8,App
707,2026-03-31,16:07,3,26,1,41.8,Tarjeta 
708,2025-04-26,10:25,3,52,1,52.25,Monedero
709,2025-05-14,19:33,5,6,1,58.8,Tarjeta 
710,29/09/2025,09:46,1,52,3,165.0,Tarjeta 
711,04/01/2025,10:52,1,104,1,150.0,efectivo
712,2025-06-12,10:21,1,116,1,55.0,tarjeta
713,2026-03-28,12:38,2,22,1,39.9,Efectivo
714,2025-11-03,15:30,8,83,1,104.5,tarjeta
715,2026-05-04,12:54,8,14,3,151.8,Efectivo
716,2025-04-07,15:25,8,33,1,89.1,EFECTIVO
717,13/01/2026,11:01,3,12,2,106.4,EFECTIVO
718,2026-04-04,21:46,2,81,1,75.6,Tarjeta
719,2025-08-29,19:55,1,25,1,34.0,EFECTIVO
720,2025-12-04,20:01,8,9,1,63.8,Tarjeta 
721,14/01/2026,21:50,5,5,3,144.9,Tarjeta
722,2025-02-09,21:35,1,61,3,216.0,Efectivo
723,11/08/2025,11:04,2,22,1,39.9,Tarjeta 
724,2025-12-23,21:47,6,49,1,57.2,Efectivo
725,2025-11-17,08:10,1,73,2,36.0,Tarjeta
726,2025-10-23,19:51,6,25,2,74.8,Monedero
727,2025-07-07,20:03,3,107,2,133.0,Tarjeta 
728,2025-03-17,18:53,5,46,2,121.8,EFECTIVO
729,2025-08-24,14:45,8,39,1,85.8,Tarjeta 
730,2025-12-09,18:15,8,68,2,57.2,Efectivo
731,2026-01-25,11:57,6,53,1,74.8,Tarjeta 
732,2025-07-09,07:39,6,37,1,57.2,tarjeta
733,09/09/2025,18:30,7,5,3,200.1,Tarjeta
734,2025-06-22,09:44,1,122,3,105.0,App
735,2026-04-17,07:58,2,20,1,46.2,Monedero
736,2025-07-16,21:47,6,3,2,118.8,Tarjeta
737,2026-05-24,19:01,3,65,2,91.2,EFECTIVO
738,2025-06-25,07:59,2,26,2,92.4,Tarjeta
739,2026-04-29,16:31,8,65,2,105.6,Tarjeta
740,2025-12-20,15:19,5,10,2,75.6,app
741,08/08/2025,16:32,5,107,3,220.5,Tarjeta 
742,2025-04-09,19:37,7,19,3,147.9,App
743,2026-05-10,09:40,3,117,1,42.75,EFECTIVO
744,2026-04-21,14:37,3,49,2,98.8,Tarjeta
745,2026-05-20,07:39,3,59,1,52.25,Tarjeta
746,2026-05-02,17:34,2,17,1,46.2,Tarjeta
747,2025-07-19,07:18,3,69,2,41.8,Efectivo
748,2025-06-20,07:13,5,131,1,27.3,Efectivo
749,05/09/2025,07:51,7,21,1,78.3,Tarjeta
750,16/01/2026,15:09,4,7,1,38.0,App
751,06/04/2025,10:11,1,22,2,76.0,Tarjeta 
752,2026-04-07,07:06,6,59,1,60.5,Efectivo
753,2026-05-05,11:27,8,29,1,50.6,tarjeta
754,03/06/2025,10:04,8,59,2,121.0,Tarjeta
755,2025-12-20,14:38,3,135,3,456.0,efectivo
756,2024-12-19,16:28,1,36,2,156.0,Efectivo
757,2024-12-28,10:36,7,19,2,98.6,Tarjeta 
758,23/01/2026,11:16,7,28,1,52.2,tarjeta
759,16/03/2026,10:39,6,86,2,209.0,App
760,2025-01-15,17:35,7,109,1,55.1,efectivo
761,2025-08-14,18:52,5,6,1,58.8,EFECTIVO
762,2026-01-11,10:17,6,12,2,123.2,Tarjeta
763,2026-03-13,17:17,8,86,1,104.5,Monedero
764,2026-01-16,08:28,6,31,3,$181.50,efectivo
765,2025-08-09,21:41,5,61,1,75.6,efectivo
766,2025-04-10,16:33,8,21,2,118.8,App
767,2026-03-24,07:20,5,135,1,168.0,App
768,2025-02-02,09:21,2,26,1,46.2,Tarjeta
769,2025-07-23,08:55,8,29,2,101.2,app
770,2026-01-13,19:33,5,144,1,63.0,Tarjeta
771,2025-01-18,10:47,2,39,1,81.9,Monedero
772,27/12/2025,14:51,2,20,1,46.2,efectivo
773,25/03/2025,15:03,8,59,1,60.5,Tarjeta 
774,13/12/2025,08:33,3,78,3,51.3,EFECTIVO
775,24/03/2026,16:06,1,83,2,190.0,efectivo
776,2025-01-20,10:35,5,26,1,46.2,Tarjeta 
777,2026-01-08,08:14,2,113,1,$47.25,tarjeta
778,2025-10-30,17:31,6,28,1,39.6,app
779,2025-11-07,14:17,1,23,2,96.0,efectivo
780,2025-03-16,16:18,5,11,2,96.6,Monedero
781,2025-03-19,15:23,8,97,3,1254.0,Efectivo
782,2025-03-19,07:30,7,13,2,104.4,Efectivo
783,2025-10-09,10:40,2,81,2,151.2,tarjeta
784,22/01/2025,14:36,8,4,1,39.6,Monedero
785,2025-06-19,11:24,3,131,3,74.1,app
786,01/03/2025,17:46,3,117,1,42.75,tarjeta
787,2026-03-10,17:24,2,117,1,47.25,EFECTIVO
788,27/03/2026,08:46,5,45,1,81.9,Tarjeta 
789,03/10/2025,18:18,2,93,3,661.5,Tarjeta
790,2025-09-27,07:12,5,82,2,262.5,Tarjeta 
791,30/04/2025,15:15,1,26,3,132.0,Tarjeta
792,2025-11-20,08:31,6,51,1,85.8,Monedero
793,19/01/2025,12:24,2,11,1,48.3,EFECTIVO
794,2026-01-13,13:08,1,38,1,65.0,efectivo
795,2025-03-30,18:46,2,29,1,48.3,Tarjeta 
796,2026-01-02,07:10,1,12,1,56.0,efectivo
797,2026-05-22,19:30,2,57,1,75.6,Tarjeta
798,2024-12-29,11:44,3,72,2,34.2,App
799,2025-07-11,08:07,7,27,1,78.3,Monedero
800,18/12/2025,13:45,6,128,1,28.6,App
801,2025-08-05,20:12,2,3,1,56.7,EFECTIVO
802,28/11/2025,09:00,3,40,1,55.1,EFECTIVO
803,2026-03-07,17:24,6,129,1,22.0,EFECTIVO
804,2026-02-15,17:01,7,78,2,52.2,efectivo
805,2025-08-14,09:42,6,11,2,101.2,App
806,07/09/2025,13:49,6,12,1,61.6,tarjeta
807,2024-12-29,12:18,8,28,1,39.6,App
808,12/06/2025,08:59,5,125,1,50.4,Efectivo
809,25/09/2025,20:33,2,124,1,50.4,Tarjeta
810,2025-06-29,08:58,3,62,1,68.4,efectivo
811,2026-05-28,10:34,6,94,2,836.0,EFECTIVO
812,11/08/2025,08:57,8,14,1,50.6,Tarjeta 
813,2025-07-24,11:51,7,123,2,168.2,tarjeta
814,2025-09-14,08:50,6,64,1,79.2,EFECTIVO
815,06/06/2025,09:19,2,40,1,60.9,efectivo
816,2025-11-28,19:05,3,26,1,41.8,Efectivo
817,2025-05-02,08:53,1,77,2,60.0,Efectivo
818,15/12/2024,13:51,1,34,2,104.0,App
819,2025-06-28,10:02,1,70,1,38.0,EFECTIVO
820,2026-02-27,09:20,5,26,2,92.4,app
821,03/05/2025,18:11,2,34,2,109.2,Efectivo
822,26/04/2026,10:53,7,19,3,147.9,Tarjeta 
823,2026-05-31,10:42,8,28,1,39.6,efectivo
824,2025-12-12,08:45,3,28,2,68.4,EFECTIVO
825,2025-03-15,19:57,2,105,2,609.0,Tarjeta 
826,11/05/2026,10:33,1,23,3,144.0,tarjeta
827,2026-03-03,19:59,3,60,1,58.9,Tarjeta
828,27/02/2026,12:58,2,48,1,88.2,efectivo
829,2025-05-03,10:14,3,8,2,91.2,Tarjeta
830,2025-12-02,07:55,1,74,1,18.0,app
831,20/02/2025,08:12,8,69,1,24.2,Tarjeta
832,2026-05-18,10:26,6,112,1,30.8,tarjeta
833,23/05/2026,09:31,2,83,2,199.5,Monedero
834,2025-01-14,15:36,1,53,1,68.0,EFECTIVO
835,2026-03-16,21:58,6,67,1,24.2,tarjeta
836,31/01/2025,14:10,8,113,1,49.5,Efectivo
837,2025-11-05,09:14,1,30,2,112.0,tarjeta
838,2025-05-14,12:58,7,82,2,362.5,Efectivo
839,2025-06-29,14:46,2,12,1,58.8,Tarjeta 
840,2025-12-03,10:48,3,12,1,53.2,app
841,17/11/2025,13:34,3,71,1,24.7,efectivo
842,2025-11-16,17:04,7,28,1,52.2,efectivo
843,2026-02-04,10:56,2,72,2,37.8,EFECTIVO
844,06/10/2025,09:52,3,124,1,45.6,tarjeta
845,24/01/2026,16:07,6,21,2,118.8,tarjeta
846,19/03/2026,15:43,8,21,2,118.8,tarjeta
847,28/10/2025,11:02,3,31,1,52.25,EFECTIVO
848,2025-08-05,17:25,5,101,1,$99.75,app
849,2025-04-10,09:00,5,36,1,81.9,EFECTIVO
850,08/09/2025,15:29,2,30,1,58.8,EFECTIVO
851,2025-11-11,19:10,6,65,2,105.6,EFECTIVO
852,2025-01-10,16:02,8,68,2,57.2,Efectivo
853,2025-12-02,15:08,6,29,3,151.8,EFECTIVO
854,2025-09-22,20:26,7,51,3,339.3,App
855,2026-03-22,08:39,6,1,1,37.4,tarjeta
856,2025-10-02,07:13,2,82,2,262.5,app
857,29/12/2024,08:24,7,128,1,37.7,EFECTIVO
858,2025-01-08,18:01,8,53,3,224.4,Tarjeta
859,2025-11-24,09:55,6,59,3,181.5,Tarjeta
860,15/11/2025,09:56,1,24,3,174.0,Tarjeta
861,2025-05-20,17:33,7,40,1,84.1,Tarjeta 
862,2025-12-21,09:08,7,68,3,113.1,tarjeta
863,2026-02-20,07:11,1,119,1,68.0,Tarjeta
864,2025-01-11,09:40,1,45,2,156.0,App
865,08/11/2025,08:22,3,86,1,90.25,Tarjeta 
866,2025-11-01,09:32,7,119,2,197.2,tarjeta
867,11/03/2025,09:31,2,109,2,79.8,Tarjeta
868,2025-10-03,09:34,3,25,1,32.3,EFECTIVO
869,2026-01-11,11:14,2,123,2,121.8,Tarjeta 
870,2026-01-11,07:08,5,106,99,441.0,Tarjeta
871,21/11/2025,16:02,2,83,3,299.25,tarjeta
872,2025-03-29,20:30,7,130,1,29.0,Monedero
873,27/04/2025,18:18,1,25,1,34.0,EFECTIVO
874,2025-11-12,09:51,5,8,2,100.8,EFECTIVO
875,2025-01-19,08:20,5,46,2,121.8,App
876,2026-01-11,17:00,8,67,1,24.2,efectivo
877,2025-11-23,15:47,6,31,1,60.5,tarjeta
878,25/04/2025,19:21,6,8,1,52.8,Efectivo
879,26/04/2025,18:44,7,11,1,66.7,Efectivo
880,2024-12-18,19:13,5,30,3,176.4,Monedero
881,2025-09-17,18:17,3,15,2,106.4,Tarjeta
882,2024-12-26,21:13,2,72,2,37.8,efectivo
883,2026-02-16,12:33,8,11,1,50.6,Tarjeta 
884,2026-02-08,07:56,5,35,2,136.5,Efectivo
885,18/01/2025,20:58,2,36,2,163.8,App
886,2025-11-07,08:09,8,91,2,836.0,efectivo
887,27/09/2025,08:50,6,16,3,112.2,tarjeta
888,09/09/2025,18:12,7,59,3,239.25,App
889,2025-01-14,17:47,6,25,2,74.8,App
890,2025-07-04,16:55,1,36,3,234.0,Efectivo
891,2025-06-24,12:29,8,2,1,48.4,Efectivo
892,2025-12-19,08:53,5,49,3,163.8,App
893,2026-01-23,12:28,2,8,3,151.2,efectivo
894,2025-02-11,20:56,5,22,1,39.9,App
895,2025-06-02,17:50,5,27,3,170.1,efectivo
896,08/10/2025,07:26,5,49,2,109.2,App
897,2025-03-29,17:00,1,2,3,132.0,Tarjeta 
898,2026-04-25,19:05,8,122,3,115.5,App
899,2025-09-29,19:13,6,38,1,71.5,Efectivo
900,2025-03-05,16:52,8,5,1,50.6,Tarjeta
901,2024-12-02,18:28,6,119,3,224.4,Monedero
902,04/12/2025,17:58,6,110,1,49.5,Tarjeta
903,16/05/2025,08:46,7,19,1,49.3,Efectivo
904,2025-06-27,10:16,3,91,2,722.0,EFECTIVO
905,27/02/2026,07:58,1,21,2,108.0,App
906,2025-02-19,18:56,2,30,1,58.8,Tarjeta
907,30/09/2025,12:18,5,69,1,23.1,Tarjeta 
908,20/02/2025,14:47,6,6,1,61.6,app
909,2025-08-26,15:43,2,25,3,107.1,Efectivo
910,09/10/2025,14:56,4,109,1,38.0,app
911,2026-03-29,13:32,6,119,2,149.6,app
912,2025-08-19,16:05,2,33,2,170.1,Tarjeta
913,2024-12-17,13:17,8,70,1,41.8,Tarjeta 
914,2026-03-30,13:21,6,61,1,79.2,Efectivo
915,2026-05-28,20:58,7,51,3,339.3,tarjeta
916,2025-10-07,08:08,1,50,2,130.0,Tarjeta
917,2026-05-16,10:23,2,81,2,151.2,efectivo
918,2026-02-27,10:43,7,23,1,69.6,Tarjeta
919,2025-01-16,07:55,1,36,3,234.0,Tarjeta 
920,2025-03-05,08:22,2,83,1,99.75,Tarjeta 
921,14/07/2025,07:03,3,4,1,34.2,tarjeta
922,30/11/2025,14:27,5,20,1,46.2,Tarjeta
923,22/12/2025,16:59,7,46,1,84.1,Tarjeta
924,30/12/2024,18:26,8,121,1,63.8,tarjeta
925,2025-04-02,10:37,2,28,1,37.8,App
926,2026-03-21,08:40,7,4,1,52.2,app
927,27/02/2026,16:09,1,66,1,72.0,Tarjeta 
928,11/03/2026,14:27,3,62,1,68.4,EFECTIVO
929,2025-11-28,09:21,7,53,1,98.6,App
930,2024-12-14,17:04,5,35,2,136.5,EFECTIVO
931,2024-12-21,21:01,3,7,1,36.1,Efectivo
932,2026-04-10,08:30,1,26,1,44.0,Tarjeta 
933,2026-01-03,07:17,2,29,1,48.3,app
934,2025-12-09,15:20,2,2,2,92.4,Efectivo
935,2025-03-24,15:39,4,102,3,525.0,Tarjeta 
936,2025-12-25,18:45,6,9,1,63.8,app
937,14/01/2026,10:31,2,35,3,204.75,Tarjeta 
938,2025-11-13,07:50,8,36,1,85.8,EFECTIVO
939,31/08/2025,15:09,1,22,1,38.0,Efectivo
940,2025-06-15,18:00,1,17,2,88.0,Tarjeta
941,26/02/2025,17:10,7,38,1,94.25,App
942,2025-07-09,10:03,8,26,3,145.2,efectivo
943,2026-04-03,08:40,3,26,3,125.4,Tarjeta 
944,2024-12-17,14:47,6,41,3,234.3,Efectivo
945,2025-12-12,12:08,7,71,2,75.4,Tarjeta
946,19/11/2025,17:08,4,13,1,36.0,Efectivo
947,2025-03-30,15:07,2,44,3,204.75,Tarjeta
948,2026-02-12,19:56,7,57,2,208.8,EFECTIVO
949,26/04/2025,21:34,5,138,1,262.5,Tarjeta 
950,2026-01-22,21:25,2,42,1,88.2,tarjeta
951,21/04/2026,11:16,2,120,2,100.8,app
952,2025-07-09,10:21,6,50,3,214.5,Tarjeta 
953,2024-12-26,21:49,2,26,1,46.2,Tarjeta
954,19/03/2025,10:49,3,10,1,34.2,Efectivo
955,2026-02-15,08:20,8,49,2,114.4,Monedero
956,2026-02-26,19:50,5,11,1,48.3,efectivo
957,2024-12-27,07:42,5,58,2,100.8,app
