cliente_id,recencia_dias,total_gastado,antiguedad_dias,edad,cluster
859,25.0,445.85,39,21,0
860,299.0,1854.94,966,59,1
862,8.0,7797.73,525,59,3
863,200.0,2114.44,619,43,2
864,11.0,6193.36,982,42,3
866,25.0,12642.46,840,53,3
867,414.0,618.19,1207,26,1
868,460.0,3044.96,714,47,1
869,4.0,3485.9,962,35,2
870,35.0,743.26,284,34,0
871,65.0,1047.32,889,40,2
872,12.0,148.26,12,24,0
873,70.0,235.64,256,52,2
874,21.0,6769.15,781,57,3
875,65.0,98.33,500,19,0
876,3.0,4840.39,883,28,2
877,14.0,7037.49,569,49,3
878,56.0,478.35,700,27,0
879,98.0,619.47,755,43,2
880,292.0,2647.06,793,45,1
881,40.0,418.2,611,25,0
882,404.0,1017.28,797,62,1
883,16.0,5224.59,969,46,2
884,38.0,379.52,403,34,0
885,208.0,3394.24,648,60,1
886,3.0,1.25,3,36,0
887,22.0,12571.56,1361,53,3
888,37.0,113.67,49,30,0
889,4.0,5735.54,582,36,2
890,0.0,6359.47,442,34,0
891,12.0,5094.68,723,57,2
892,422.0,1099.73,692,46,1
893,15.0,69.39,28,21,0
894,17.0,211.5,700,29,2
896,68.0,556.67,588,52,2
898,25.0,12233.79,1285,39,3
899,24.0,560.84,39,35,0
900,13.0,9380.01,1001,56,3
901,273.0,529.97,736,39,1
902,100.0,1157.78,307,32,0
903,198.0,3748.33,837,51,1
904,3.0,5505.73,847,36,2
905,0.0,3328.53,536,31,0
906,250.0,3125.9,589,51,1
908,6.0,15020.19,868,45,3
909,0.0,322.07,53,36,0
910,25.0,609.41,1019,43,2
911,35.0,141.09,51,21,0
912,19.0,213.51,55,22,0
913,159.0,720.26,937,54,2
914,394.0,2281.82,529,35,1
915,33.0,1118.72,575,37,2
916,113.0,270.39,765,45,2
917,5.0,4368.77,865,58,2
918,457.0,3706.19,480,60,1
919,115.0,128.24,143,49,0
920,111.0,941.36,815,24,2
921,9.0,521.15,9,28,0
922,319.0,3611.91,997,46,1
923,5.0,459.61,39,20,0
924,18.0,3814.55,1037,40,2
925,17.0,11467.24,468,35,3
926,365.0,487.14,614,64,1
927,74.0,645.21,502,51,2
928,84.0,421.76,1067,41,2
929,107.0,1081.32,919,46,2
930,67.0,660.57,234,21,0
932,325.0,3576.33,664,33,1
934,108.0,188.19,541,40,2
935,28.0,30.48,41,18,0
936,24.0,592.28,24,22,0
937,96.0,199.89,626,42,2
938,81.0,888.0,239,43,0
939,18.0,15383.12,593,53,3
940,20.0,863.64,188,45,0
941,65.0,74.07,414,23,0
942,345.0,461.57,998,56,1
943,5.0,10542.37,1268,52,3
944,212.0,1949.69,466,44,2
945,6.0,1050.0,1126,26,2
946,19.0,527.67,19,28,0
947,296.0,1165.35,501,37,1
948,207.0,3228.96,1021,36,1
949,16.0,15766.1,1248,33,3
950,378.0,3829.0,873,52,1
951,53.0,1196.88,929,55,2
952,17.0,10507.59,787,56,3
953,17.0,341.3,585,23,0
954,256.0,2558.17,629,58,1
955,319.0,1132.35,1497,58,1
956,11.0,12968.31,818,54,3
957,61.0,333.67,61,54,0
958,24.0,725.69,638,25,0
960,391.0,2165.03,652,48,1
961,25.0,9465.15,571,32,3
962,8.0,35.56,8,21,0
963,9.0,656.53,561,32,0
964,0.0,13498.5,888,36,3
966,291.0,2194.43,802,44,1
967,5.0,1097.44,275,31,0
968,7.0,119.6,49,20,0
969,309.0,3065.03,695,61,1
970,102.0,84.09,510,35,2
971,15.0,8703.55,1160,38,3
973,17.0,329.52,882,45,2
974,10.0,8058.04,499,35,3
975,15.0,73.84,678,22,0
976,10.0,199.14,35,26,0
977,109.0,943.56,1166,44,2
978,73.0,510.06,748,45,2
979,15.0,115.03,15,22,0
980,100.0,683.53,1094,29,2
981,72.0,566.94,1094,19,2
982,22.0,9544.31,413,37,3
983,29.0,845.63,290,38,0
984,19.0,4442.28,566,39,2
985,18.0,14358.04,1173,43,3
986,75.0,874.13,446,44,2
987,81.0,872.34,493,53,2
988,6.0,934.36,817,20,0
989,87.0,973.66,555,21,0
990,1.0,102.32,1,18,0
991,5.0,16.25,5,27,0
993,183.0,412.45,1200,31,2
994,20.0,471.26,20,23,0
995,18.0,387.0,1024,19,2
996,17.0,4266.56,359,50,2
997,17.0,7804.66,418,44,3
998,46.0,1186.88,1055,26,2
999,13.0,8672.6,1254,39,3
1000,5.0,73.51,5,23,0
1001,23.0,457.36,879,46,2
1003,4.0,4435.34,959,38,2
1004,25.0,2610.94,778,39,2
1005,10.0,15580.19,963,50,3
1006,0.0,14469.81,1259,44,3
1007,15.0,343.58,1132,21,2
1008,4.0,8728.41,934,31,3
1009,56.0,118.09,296,49,2
1010,40.0,1148.71,1140,23,2
1011,20.0,6363.09,1042,50,3
1012,21.0,314.52,21,31,0
1013,1.0,253.8,1,23,0
1014,22.0,13398.63,1097,45,3
1015,375.0,2203.66,1394,35,1
1016,38.0,1044.64,138,27,0
1017,16.0,14930.43,1344,38,3
1018,15.0,478.97,545,24,0
1019,115.0,185.41,504,29,0
1020,428.0,2821.16,1241,25,1
1021,292.0,770.21,827,23,1
1022,173.0,3492.07,801,44,2
1023,14.0,530.66,14,36,0
1024,268.0,3677.54,933,38,1
1025,466.0,1311.93,1452,48,1
1026,85.0,421.94,1027,32,2
1027,457.0,2574.81,1085,56,1
1029,2.0,54.38,2,22,0
1030,461.0,899.66,752,59,1
1031,7.0,13430.93,1011,59,3
1032,443.0,1048.33,1127,30,1
1033,161.0,3486.37,699,45,2
1034,283.0,3917.93,1368,40,1
1036,101.0,863.05,709,47,2
1037,102.0,947.14,426,28,0
1038,238.0,3799.64,906,62,1
1039,30.0,1143.67,236,54,2
1040,84.0,802.75,332,33,0
1041,29.0,422.59,298,29,0
1042,69.0,970.84,682,45,2
1043,25.0,9973.92,519,38,3
1044,98.0,1017.42,375,26,0
1045,4.0,60.26,45,18,0
1046,13.0,975.92,650,21,0
1047,43.0,347.02,991,29,2
1048,33.0,223.28,47,23,0
1050,68.0,469.11,232,32,0
1051,2.0,11862.27,1029,56,3
1052,13.0,3399.24,1053,58,2
1053,20.0,11736.85,629,30,3
1054,228.0,3088.1,1402,24,1
1055,19.0,12731.79,481,28,3
1056,10.0,826.4,705,37,2
1058,1.0,10333.92,1261,36,3
1059,31.0,264.46,178,23,0
1060,19.0,8644.94,866,37,3
1061,12.0,368.29,12,30,0
1062,158.0,3003.91,895,65,2
1063,34.0,644.79,410,29,0
1064,11.0,42.18,11,18,0
1065,0.0,240.5,21,24,0
1066,104.0,784.75,793,39,2
1067,70.0,105.57,1073,47,2
1068,20.0,279.97,32,23,0
1069,402.0,865.28,788,25,1
1070,437.0,1611.21,1150,37,1
1072,17.0,12299.53,992,35,3
1073,56.0,867.33,1123,35,2
1074,320.0,675.74,620,59,1
1075,477.0,2285.19,885,33,1
1076,19.0,4734.84,725,58,2
1077,9.0,4553.23,704,46,2
1078,18.0,6669.34,365,60,3
1079,64.0,58.37,159,37,0
1080,13.0,10319.04,337,51,3
1081,69.0,76.91,1123,47,2
1082,42.0,1184.05,697,19,0
1083,284.0,2954.12,646,44,1
1084,23.0,497.23,23,19,0
1085,13.0,11279.11,1253,31,3
1087,491.0,835.05,1108,32,1
1088,29.0,607.9,1176,54,2
1089,263.0,1973.8,1268,51,1
1090,343.0,2151.98,956,29,1
1091,27.0,465.34,27,39,0
1092,220.0,669.37,1251,33,1
1093,20.0,6088.79,1324,31,2
1094,17.0,43.67,40,28,0
1095,91.0,1049.73,998,54,2
1096,5.0,200.27,35,21,0
1097,108.0,293.53,654,38,2
1098,19.0,10236.85,463,41,3
1099,6.0,552.85,6,20,0
1100,13.0,14991.17,835,54,3
1101,83.0,549.71,1069,39,2
1102,16.0,12817.32,775,53,3
1103,486.0,1423.81,1284,57,1
1104,338.0,1052.99,1234,22,1
1105,5.0,5093.98,333,60,2
1106,13.0,13404.4,1134,33,3
1107,1.0,228.22,40,28,0
1108,15.0,650.18,564,48,2
1109,11.0,902.08,289,35,0
1110,65.0,950.81,65,38,0
1111,12.0,2884.36,606,28,0
1112,69.0,731.04,1113,31,2
1113,22.0,13740.43,1081,45,3
1114,30.0,754.22,713,42,2
1115,430.0,1757.34,1002,36,1
1116,90.0,1065.42,442,33,0
1117,432.0,3965.8,956,62,1
1118,10.0,100.43,10,40,0
1119,1.0,76.96,6,39,0
1120,19.0,14397.58,1189,41,3
1121,422.0,1443.25,1020,31,1
1122,67.0,325.87,255,23,0
1123,70.0,1195.02,787,27,2
1124,7.0,176.61,24,28,0
1125,21.0,15118.25,1267,31,3
1126,455.0,2751.15,590,27,1
1127,49.0,909.78,503,31,0
1128,476.0,2925.6,1079,43,1
1129,305.0,3282.79,1414,31,1
1130,4.0,228.81,53,25,0
1131,102.0,1033.24,588,46,2
1132,13.0,14828.62,503,55,3
1133,21.0,346.41,973,24,2
1134,15.0,745.1,948,30,2
1135,314.0,713.19,1129,54,1
1136,342.0,3775.99,1266,42,1
1137,14.0,146.06,50,23,0
1138,250.0,3753.23,517,42,1
1139,15.0,7018.87,1112,58,3
1140,236.0,3612.15,1128,55,1
1141,8.0,189.9,33,36,0
1142,17.0,767.1,1106,51,2
1143,3.0,477.53,4,40,0
1144,8.0,137.86,8,38,0
1145,43.0,712.04,131,37,0
1146,20.0,12316.93,477,40,3
1147,35.0,822.84,324,25,0
1148,8.0,9773.48,1116,54,3
1149,17.0,413.46,49,36,0
1150,16.0,529.34,16,38,0
1151,465.0,2265.63,505,61,1
1152,5.0,7993.79,993,52,3
1153,485.0,1214.06,522,61,1
1154,25.0,6796.84,451,54,3
1155,109.0,196.25,459,27,0
1156,4.0,10678.95,1175,32,3
1157,23.0,13140.31,1032,55,3
1158,453.0,2128.21,586,45,1
1159,14.0,105.31,654,44,2
1160,17.0,5527.0,945,41,2
1161,33.0,139.3,55,30,0
1162,474.0,723.27,1230,42,1
1163,378.0,3971.13,1428,51,1
1164,15.0,5022.07,1303,60,2
1165,0.0,13297.0,371,32,3
1166,4.0,10645.69,1094,51,3
1167,372.0,1718.36,1231,54,1
1168,37.0,357.54,334,39,0
1169,235.0,3582.03,1078,63,1
1170,13.0,10413.69,499,46,3
1171,23.0,8708.4,1359,36,3
1172,2.0,531.23,7,40,0
1173,16.0,11826.93,390,32,3
1174,67.0,1121.43,468,48,2
1175,10.0,326.63,44,27,0
1176,5.0,144.97,7,20,0
1177,64.0,950.09,742,45,2
1178,6.0,360.09,6,25,0
1180,274.0,1689.55,1440,50,1
1181,82.0,989.29,873,40,2
1182,7.0,3841.57,1204,33,2
1183,91.0,523.17,752,35,2
1184,9.0,153.89,9,23,0
1185,412.0,3112.64,1111,24,1
1186,327.0,3403.31,1391,38,1
1187,496.0,1889.07,1324,36,1
1188,69.0,265.93,487,23,0
1189,19.0,15760.06,334,57,3
1190,45.0,74.33,329,25,0
1191,74.0,196.0,947,34,2
1192,210.0,2982.78,534,26,0
1193,257.0,3267.61,564,44,1
1194,58.0,191.93,713,52,2
1195,1.0,11493.5,623,40,3
1196,429.0,2683.6,1327,41,1
1197,2.0,8330.63,334,43,3
1198,382.0,1118.41,423,39,1
1199,8.0,7454.31,606,53,3
1200,328.0,1027.7,661,27,1
1201,247.0,1425.05,1263,59,1
1202,25.0,9426.5,1067,55,3
1203,13.0,5156.42,1394,46,2
1204,93.0,1130.68,289,45,2
1205,73.0,67.25,73,45,0
1206,24.0,789.29,477,33,0
1207,25.0,1176.96,1191,55,2
1208,8.0,4215.9,1101,54,2
1209,217.0,2341.74,1278,25,1
1210,106.0,607.07,809,35,2
1211,28.0,644.0,612,40,2
1212,38.0,250.64,55,20,0
1213,25.0,105.78,936,26,2
1214,220.0,429.3,418,26,0
1215,19.0,3896.65,533,60,2
1216,199.0,407.64,1025,45,2
1217,116.0,994.29,784,33,2
1218,441.0,3586.06,1235,62,1
1219,35.0,366.33,44,29,0
1220,29.0,795.42,271,45,0
1221,37.0,942.99,513,23,0
1222,17.0,14298.2,1313,32,3
1223,448.0,3279.12,819,25,1
1224,22.0,10975.22,646,52,3
1225,165.0,893.99,1403,30,2
1226,21.0,73.91,21,22,0
1227,189.0,2046.12,1495,50,1
1228,6.0,1168.39,728,37,2
1229,79.0,732.76,642,38,2
1230,320.0,3408.4,1034,59,1
1231,13.0,175.85,1155,23,2
1232,16.0,13597.77,405,50,3
1233,5.0,5370.95,951,51,2
1234,438.0,3977.66,1415,49,1
1235,162.0,2197.73,611,38,2
1236,54.0,449.22,220,20,0
1237,75.0,1120.34,1178,46,2
1240,21.0,282.24,32,21,0
1241,461.0,564.61,764,44,1
1242,1.0,15119.0,1309,60,3
1243,19.0,9079.96,473,54,3
1244,79.0,680.29,260,43,0
1245,10.0,12595.87,512,58,3
1246,454.0,1516.47,1109,64,1
1247,23.0,4240.44,757,56,2
1248,7.0,223.36,24,29,0
1249,50.0,632.79,828,38,2
1250,243.0,1182.49,1107,54,1
1251,97.0,536.02,758,41,2
1252,18.0,568.25,824,19,0
1253,94.0,710.03,1176,23,2
1254,8.0,15295.78,1396,32,3
1255,28.0,441.95,28,25,0
1256,308.0,1391.68,1370,31,1
1257,23.0,7535.23,367,54,3
1258,233.0,2793.59,773,54,1
1259,68.0,481.27,155,36,0
1260,1.0,12095.18,1117,58,3
1261,84.0,380.95,1011,49,2
1262,25.0,230.58,29,21,0
1263,98.0,236.48,136,28,0
1264,16.0,692.5,1056,31,2
1265,25.0,6776.14,599,58,3
1267,35.0,785.44,1117,25,2
1268,79.0,321.62,127,19,0
1269,115.0,434.53,226,31,0
1270,5.0,597.74,1062,24,2
1271,85.0,840.19,705,29,2
1272,73.0,265.78,252,30,0
1273,346.0,653.51,496,41,1
1274,1.0,11361.32,1366,51,3
1275,247.0,938.21,733,44,1
1276,218.0,1313.38,1087,29,2
1277,96.0,539.11,971,33,2
1278,448.0,3202.11,875,46,1
1279,16.0,6646.0,980,30,2
1280,33.0,150.8,376,52,2
1281,9.0,37.22,9,21,0
1282,18.0,8972.97,1054,54,3
1283,95.0,978.86,762,38,2
1284,1.0,585.47,12,22,0
1285,6.0,18.08,6,33,0
1287,452.0,438.57,805,41,1
1289,30.0,605.74,558,48,2
1290,117.0,142.63,278,47,2
1291,49.0,616.69,448,36,0
1292,17.0,3069.43,1289,33,2
1293,22.0,14685.82,940,46,3
1294,75.0,307.7,728,34,2
1295,19.0,10554.71,1380,34,3
1296,24.0,8848.52,1126,59,3
1297,77.0,996.86,1078,24,2
1298,403.0,2416.81,701,37,1
1299,21.0,81.47,40,38,0
1300,3.0,414.03,21,23,0
1301,7.0,799.41,820,43,2
1302,259.0,538.12,655,36,1
1303,164.0,3400.21,791,25,2
1304,194.0,1307.7,496,37,2
1305,81.0,602.49,900,42,2
1306,12.0,4847.32,555,54,2
1307,30.0,1042.49,885,43,2
1308,21.0,15253.59,353,52,3
1309,305.0,975.73,702,60,1
1310,6.0,3955.77,356,32,0
1311,14.0,684.6,442,46,2
1312,3.0,2655.53,482,59,2
1313,14.0,14021.2,1172,46,3
1314,21.0,8687.87,1014,32,3
1315,41.0,477.7,103,32,0
1316,3.0,356.24,3,32,0
1317,21.0,8176.25,528,48,3
1318,2.0,8613.69,976,39,3
1319,280.0,2612.96,984,56,1
1321,16.0,13571.59,1082,53,3
1322,19.0,9013.79,620,36,3
1323,104.0,240.87,595,22,0
1324,110.0,431.73,147,26,0
1325,20.0,340.37,26,36,0
1326,85.0,1055.51,263,29,0
1327,427.0,1536.28,752,46,1
1328,46.0,595.31,160,54,2
1329,440.0,2816.89,542,51,1
1330,0.0,4791.62,1210,53,2
1331,14.0,168.48,49,29,0
1332,5.0,454.58,5,34,0
1333,9.0,586.21,661,36,2
1334,295.0,2831.29,1242,56,1
1335,35.0,469.38,705,32,2
1336,74.0,1010.73,578,20,0
1337,43.0,692.09,127,53,2
1338,438.0,2646.13,1210,65,1
1339,90.0,1052.39,136,33,0
1340,0.0,14174.79,719,38,3
1341,119.0,367.89,131,30,0
1342,38.0,753.48,1142,47,2
1343,456.0,3255.3,982,25,1
1344,22.0,6715.42,692,38,3
1345,105.0,705.51,729,27,2
1346,36.0,399.53,148,19,0
1347,243.0,1027.85,1218,64,1
1348,21.0,8051.87,946,51,3
1349,23.0,11302.89,400,40,3
1350,101.0,353.64,563,22,0
1351,4.0,6896.59,1127,49,3
1352,31.0,144.06,47,32,0
1353,68.0,153.28,1014,53,2
1354,13.0,11819.92,772,54,3
1355,3.0,12679.21,915,56,3
1356,244.0,2952.05,1138,42,1
1357,118.0,377.34,834,22,2
1358,267.0,1494.54,834,65,1
1359,114.0,820.44,655,34,2
1360,31.0,495.35,961,38,2
1361,436.0,1459.26,581,26,1
1362,100.0,1090.26,920,50,2
1363,13.0,389.02,21,18,0
1365,19.0,512.09,19,30,0
1366,11.0,14795.31,1362,57,3
1367,88.0,630.6,579,46,2
1368,161.0,3948.33,665,32,2
1369,2.0,6904.67,1360,39,3
1370,14.0,78.48,40,19,0
1371,228.0,776.5,1188,32,1
1372,98.0,121.62,860,31,2
1373,22.0,152.08,22,37,0
1374,380.0,1395.22,1283,57,1
1375,38.0,451.05,580,46,2
1376,16.0,471.87,53,38,0
1377,118.0,746.28,310,42,0
1378,2.0,12923.0,988,41,3
1379,109.0,977.03,1192,44,2
1380,18.0,811.06,572,26,0
1381,41.0,1175.45,913,36,2
1382,44.0,534.6,209,23,0
1383,5.0,27.58,51,31,0
1384,9.0,188.36,274,35,0
1385,262.0,2707.83,991,45,1
1386,2.0,309.92,10,28,0
1387,4.0,12266.76,586,44,3
1388,61.0,732.69,279,40,0
1389,28.0,48.82,49,23,0
1390,216.0,900.01,620,56,1
1391,10.0,79.05,1153,38,2
1392,275.0,650.44,1409,34,1
1393,22.0,14723.83,1143,37,3
1394,187.0,402.15,1288,60,1
1395,22.0,13647.61,899,32,3
1396,307.0,1824.3,725,39,1
1397,153.0,1053.48,1393,65,1
1398,108.0,883.29,610,48,2
1399,3.0,228.2,3,26,0
1400,38.0,139.29,54,31,0
1401,479.0,3659.65,648,49,1
1402,85.0,526.24,770,38,2
1403,92.0,870.96,656,28,0
1404,71.0,749.88,1098,31,2
1405,26.0,620.13,746,32,2
1406,103.0,476.8,665,48,2
1407,356.0,3952.82,692,34,1
1408,72.0,54.89,419,36,0
1409,88.0,113.19,348,55,2
1410,62.0,741.12,766,26,2
1411,67.0,394.52,1083,49,2
1412,21.0,214.97,798,35,2
1413,0.0,10155.39,1224,58,3
1414,76.0,941.7,932,37,2
1415,22.0,11591.74,805,37,3
1416,33.0,136.02,795,51,2
1417,391.0,2771.69,694,22,1
1418,12.0,1101.82,917,23,2
1419,240.0,2735.07,1421,43,1
1420,46.0,665.17,568,41,2
1421,268.0,1367.12,1014,46,1
1422,86.0,125.77,712,46,2
1423,34.0,829.14,681,41,2
1424,0.0,13434.1,1246,36,3
1425,14.0,565.16,883,31,2
1426,120.0,787.05,377,37,0
1427,85.0,1067.81,489,55,2
1428,23.0,12074.69,653,39,3
1429,24.0,306.68,32,35,0
1430,55.0,903.52,738,19,0
1431,19.0,10818.47,1154,35,3
1432,59.0,878.55,434,48,2
1433,93.0,413.46,175,38,0
1434,113.0,361.67,580,53,2
1435,114.0,557.2,264,54,2
1436,2.0,12765.57,729,35,3
1437,3.0,12.88,44,26,0
1438,117.0,1195.79,634,34,2
1439,5.0,976.82,481,50,2
1440,3.0,6.16,3,25,0
1441,32.0,571.33,800,30,2
1442,12.0,11026.27,1357,60,3
1443,7.0,10916.78,508,47,3
1445,91.0,595.08,706,38,2
1446,34.0,524.18,288,49,2
1447,78.0,696.11,696,21,0
1448,472.0,3827.1,731,31,1
1449,11.0,569.8,29,34,0
1450,98.0,1005.92,250,38,0
1451,35.0,418.36,36,27,0
1452,115.0,91.89,1087,38,2
1453,113.0,177.18,273,25,0
1454,3.0,10252.8,1018,57,3
1456,11.0,253.58,1170,52,2
1457,98.0,1076.78,960,24,2
1458,96.0,1123.16,958,49,2
1459,172.0,1024.57,490,56,2
1460,275.0,3983.58,1204,48,1
1461,3.0,511.8,42,18,0
1462,4.0,569.45,49,21,0
1463,265.0,2307.01,1235,23,1
1464,66.0,326.53,918,36,2
1465,365.0,3852.36,863,40,1
1466,39.0,98.3,1199,35,2
1467,7.0,12809.96,882,33,3
1468,12.0,13974.45,751,38,3
1469,321.0,1681.03,983,30,1
1470,14.0,388.02,131,40,0
1471,15.0,14383.06,591,41,3
1472,22.0,4362.44,1334,33,2
1473,260.0,703.89,745,64,1
1474,61.0,1179.73,61,31,0
1475,21.0,122.82,29,27,0
1476,21.0,569.02,22,23,0
1477,13.0,10917.68,1049,46,3
1478,1.0,7367.02,743,30,3
1479,47.0,651.75,105,26,0
1480,29.0,67.78,29,36,0
1481,350.0,1862.52,1401,28,1
1482,170.0,3285.54,478,30,0
1483,79.0,1026.37,940,51,2
1484,9.0,242.93,9,38,0
1486,85.0,69.99,901,44,2
1487,2.0,538.4,2,24,0
1488,114.0,99.45,965,34,2
1489,1.0,5047.94,965,32,2
1490,0.0,459.95,25,39,0
1491,99.0,576.79,1176,42,2
1492,15.0,323.98,211,19,0
1493,82.0,617.51,447,51,2
1494,469.0,2639.5,868,41,1
1495,210.0,1206.49,975,52,1
1496,96.0,217.62,426,50,2
1497,23.0,8425.94,1046,52,3
1498,34.0,569.73,49,36,0
1499,49.0,415.14,860,50,2
1500,393.0,3818.16,1109,58,1
1501,79.0,305.14,111,29,0
1502,44.0,1071.22,994,20,2
1504,20.0,9128.3,1245,60,3
1505,3.0,7047.07,557,44,3
1506,389.0,523.58,952,30,1
1507,41.0,806.01,975,41,2
1508,248.0,3711.72,646,59,1
1509,25.0,690.13,454,36,0
1510,14.0,212.09,54,35,0
1511,19.0,494.69,19,29,0
1512,26.0,355.8,51,40,0
1513,26.0,142.51,52,28,0
1514,3.0,10732.2,1170,43,3
1515,21.0,327.34,47,32,0
1516,53.0,85.02,487,52,2
1517,17.0,76.11,39,30,0
1518,69.0,325.72,1050,32,2
1519,8.0,10343.16,1400,41,3
1521,18.0,356.34,48,24,0
1522,7.0,85.96,20,35,0
1524,219.0,2686.87,591,33,2
1526,19.0,1085.22,703,53,2
1527,7.0,14690.9,1172,51,3
1528,33.0,655.58,885,30,2
1529,8.0,4493.51,583,36,2
1530,179.0,2187.05,1421,33,2
1531,2.0,9983.9,436,48,3
1532,150.0,759.73,1024,32,2
1533,187.0,1256.97,526,56,2
1534,119.0,216.46,1152,25,2
1535,70.0,420.22,663,55,2
1536,111.0,480.59,687,22,0
1537,489.0,696.97,1289,63,1
1538,18.0,5212.44,1031,46,2
1539,3.0,281.18,23,30,0
1540,355.0,465.6,1198,31,1
1541,21.0,96.42,21,35,0
1542,11.0,6700.91,1000,31,3
1543,158.0,1379.39,529,39,2
1544,103.0,424.48,617,45,2
1545,7.0,36.96,47,25,0
1546,9.0,5625.93,399,48,2
1547,75.0,423.55,783,34,2
1548,1.0,3329.33,948,60,2
1549,75.0,829.44,148,19,0
1550,4.0,11494.44,375,57,3
1551,13.0,124.6,31,35,0
1553,11.0,438.88,13,35,0
1554,399.0,3411.47,1364,33,1
1555,120.0,1196.81,392,43,2
1556,188.0,1118.84,1410,24,2
1557,67.0,1100.48,108,43,0
1558,16.0,523.78,16,21,0
1559,267.0,1684.46,435,32,1
1560,14.0,258.61,992,31,2
1561,22.0,136.56,1041,55,2
1562,63.0,1183.4,756,44,2
1563,251.0,2580.09,848,61,1
1564,10.0,4.12,10,29,0
1565,10.0,12678.07,893,56,3
1566,16.0,247.65,16,19,0
1567,92.0,639.75,167,53,2
1568,86.0,199.6,715,21,0
1569,93.0,1193.03,93,40,0
1570,107.0,866.87,808,19,0
1571,49.0,224.63,512,23,0
1572,38.0,640.79,1061,27,2
1573,401.0,2427.18,1350,52,1
1574,16.0,70.59,977,22,2
1575,15.0,10141.46,985,38,3
1576,8.0,280.32,20,20,0
1577,431.0,1833.48,1170,40,1
1578,277.0,3732.52,535,38,1
1579,34.0,748.25,336,51,2
1580,4.0,4641.67,1126,38,2
1581,19.0,15754.54,1228,33,3
1582,7.0,9487.57,843,32,3
1583,15.0,292.07,41,39,0
1584,465.0,658.96,490,36,1
1585,7.0,8808.74,740,59,3
1586,33.0,949.05,480,30,0
1587,169.0,1843.67,1300,36,2
1588,80.0,875.36,864,27,2
1589,47.0,232.09,91,23,0
1590,335.0,1197.19,784,52,1
1591,213.0,1891.86,490,40,2
1592,242.0,2123.13,918,65,1
1593,107.0,736.36,333,21,0
1594,22.0,14798.97,882,41,3
1595,19.0,324.37,184,43,0
1596,320.0,453.26,502,49,1
1597,25.0,15495.18,1144,58,3
1598,80.0,1044.62,205,42,0
1599,332.0,1228.69,715,40,1
1600,27.0,865.59,214,27,0
1601,393.0,3233.62,915,35,1
1602,27.0,564.69,40,31,0
1603,43.0,1083.78,696,55,2
1604,4.0,261.44,4,33,0
1605,15.0,6565.22,1091,43,3
1606,31.0,323.69,31,39,0
1607,117.0,231.98,631,26,0
1608,14.0,1143.68,1128,38,2
1609,21.0,979.19,602,25,0
1610,17.0,23.03,28,18,0
1611,192.0,3240.01,1139,53,1
1612,189.0,1017.33,846,28,2
1613,221.0,1668.78,1201,47,1
1614,252.0,2584.83,549,53,1
1615,25.0,75.7,29,22,0
1616,59.0,1001.35,600,45,2
1617,202.0,2546.66,1307,47,1
1618,393.0,1159.93,1296,41,1
1619,53.0,623.1,139,28,0
1620,315.0,3872.83,478,46,1
1621,24.0,6447.32,859,29,2
1622,460.0,2187.18,1379,62,1
1623,4.0,12044.21,642,34,3
1624,428.0,3135.69,1017,63,1
1625,57.0,1188.42,1113,43,2
1626,58.0,819.9,1016,46,2
1627,79.0,500.92,941,28,2
1628,261.0,1315.46,953,58,1
1629,20.0,12260.39,1116,30,3
1630,397.0,452.3,902,26,1
1631,93.0,845.41,913,30,2
1632,38.0,591.66,104,54,2
1633,31.0,411.61,49,35,0
1635,113.0,370.4,224,20,0
1636,54.0,482.86,794,35,2
1637,16.0,3237.58,1181,43,2
1639,1.0,385.07,14,36,0
1640,62.0,1196.18,1060,44,2
1641,6.0,171.98,6,27,0
1642,357.0,3545.97,1126,38,1
1643,86.0,897.29,1008,32,2
1644,12.0,592.26,55,32,0
1645,41.0,816.37,738,46,2
1646,31.0,120.09,31,21,0
1647,21.0,7931.02,1334,32,3
1648,118.0,541.34,196,19,0
1649,36.0,783.42,1058,41,2
1650,118.0,100.64,1097,19,2
1651,15.0,11120.42,648,41,3
1652,354.0,1837.58,933,24,1
1653,19.0,554.63,42,38,0
1654,18.0,6063.09,589,46,2
1655,19.0,555.99,675,44,2
1656,7.0,8299.24,1187,32,3
1657,70.0,301.93,974,30,2
1658,54.0,959.93,470,21,0
1659,2.0,176.45,2,25,0
1660,103.0,1133.03,595,31,2
1661,25.0,1133.53,975,48,2
1662,421.0,849.64,1167,60,1
1663,439.0,2788.28,571,29,1
1664,75.0,903.74,620,49,2
1665,99.0,471.0,773,40,2
1666,32.0,408.3,32,40,0
1667,53.0,310.5,479,54,2
1668,311.0,2983.04,1479,52,1
1669,0.0,339.49,39,38,0
1670,64.0,583.2,852,33,2
1671,46.0,762.72,62,45,0
1672,150.0,1409.89,1008,46,2
1673,8.0,192.52,30,38,0
1674,18.0,15978.5,369,38,3
1675,218.0,1422.48,514,38,2
1676,480.0,1806.68,633,35,1
1677,21.0,1055.62,661,47,2
1678,38.0,475.32,39,36,0
1679,55.0,801.99,1126,22,2
1681,21.0,216.92,21,35,0
1682,154.0,3311.04,1132,24,2
1683,3.0,11823.79,871,38,3
1684,235.0,2999.3,1085,64,1
1685,103.0,200.98,133,55,2
1686,61.0,1025.25,523,34,0
1687,102.0,158.56,981,45,2
1688,32.0,351.07,32,34,0
1689,229.0,1370.43,1187,51,1
